"Dataset"	"Disease"	"Tissue"	"Sample"	"Replicate"	"ORF1p"	"ORF2p"	"ORF0"	"ORF1p_variants"	"ORF2p_variants"	"HERV_proteins"	"PTMs"	"Study"	"spectralSize"	"diseaseState"
"761"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	51	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"762"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	51	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"763"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	52	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"764"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	52	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"765"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	53	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"766"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	53	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"767"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	54	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"768"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	54	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"769"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	55	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"770"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	55	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"771"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	56	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"772"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	56	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"773"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	57	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"774"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	57	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"775"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	58	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"776"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	58	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"777"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	59	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"778"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	59	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"779"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	60	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"780"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	60	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"781"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	61	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"782"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	61	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"783"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	62	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"784"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	62	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"785"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	63	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"786"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	63	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"787"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	64	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"788"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	64	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"789"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	65	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"790"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	65	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"791"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	66	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"792"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	66	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"793"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	67	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"794"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	67	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"795"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	68	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"796"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	68	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"797"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	69	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"798"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	69	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"799"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	70	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"800"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	70	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"801"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	71	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"802"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	71	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"803"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	72	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"804"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	72	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"805"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	73	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"806"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	73	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"807"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	74	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"808"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	74	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"809"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	75	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"810"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	75	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"811"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	76	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"812"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	76	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"813"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	77	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"814"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	77	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"815"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	78	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"816"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	78	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"817"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	79	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"818"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	79	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"819"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	80	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"820"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	80	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"821"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	81	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"822"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	81	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"823"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	82	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"824"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	82	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"825"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	83	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"826"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	83	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"827"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	84	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"828"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	84	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"829"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	85	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"830"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	85	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"831"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	86	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"832"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	86	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"833"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	87	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"834"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	87	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"835"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	88	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"836"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	88	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"837"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	89	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"838"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	89	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"839"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	90	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"840"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	90	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"841"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	91	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"842"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	91	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"843"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	92	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"844"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	92	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"845"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	93	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"846"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	93	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"847"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	94	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"848"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	94	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"849"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	95	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"850"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	95	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"851"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	96	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"852"	"PXD004682"	"non-small	cell	lung	carcinoma"	"lung epithelial cells"	96	1	0	0	0	"0"	"0"	"0"	NA	"non-small	cell	lung	carcinoma"	4044.119	"disease"
"853"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	1	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"854"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	1	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"855"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	1	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"856"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	2	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"857"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	2	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"858"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	2	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"859"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	3	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"860"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	3	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"861"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	3	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"862"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	4	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"863"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	4	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"864"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	4	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"865"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	5	1	0	0	0	"0"	"ORF2p_HS_115_(5.047)"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"866"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	5	1	0	0	0	"0"	"ORF2p_HS_115_(5.047)"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"867"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	5	1	0	0	0	"0"	"ORF2p_HS_115_(5.047)"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"868"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	6	1	0	0	0	"0"	"ORF2p_PA2_23_(0.336),ORF2p_HS_100_(0.336),ORF2p_PA2_27_(0.336)"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"869"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	6	1	0	0	0	"0"	"ORF2p_PA2_23_(0.336),ORF2p_HS_100_(0.336),ORF2p_PA2_27_(0.336)"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"870"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	6	1	0	0	0	"0"	"ORF2p_PA2_23_(0.336),ORF2p_HS_100_(0.336),ORF2p_PA2_27_(0.336)"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"871"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	7	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"872"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	7	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"873"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	7	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"874"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	8	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"875"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	8	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"876"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	8	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"877"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	9	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"878"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	9	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"879"	"PXD004818"	"Diffuse malignant mesothelioma"	"lung mesothelium"	9	1	0	0	0	"0"	"0"	"0"	NA	"malignant_mesothelioma"	16985.326	"disease"
"880"	"PXD004987"	"healthy"	"brain (neuromelanin)"	1	1	0	0	0	"ORF1p_PA2_7_(2.929),ORF1p_HS_26_(2.929),ORF1p_HS_38_(2.929),ORF1p_PA2_15_(2.87)"	"ORF2p_HS_73_(2.929),ORF2p_PA2_7_(2.929),ORF2p_PA2_27_(2.929),ORF2p_PA2_31_(2.929),ORF2p_PA2_4_(2.929),ORF2p_HS_9_(2.929),ORF2p_PA2_12_(2.929)"	"c(Q9N2J8_(2.929), C9J7D0_(2.929))"	NA	"brain_healthy?"	4062.105	"healthy"
"881"	"PXD004987"	"healthy"	"brain (neuromelanin)"	2	1	0	0	0	"0"	"0"	"0"	NA	"brain_healthy?"	4062.105	"healthy"
"882"	"PXD004987"	"healthy"	"brain (neuromelanin)"	3	1	0	87.0967741935484	0	"0"	"0"	"Q9XRX5_(30.303)"	NA	"brain_healthy?"	4062.105	"healthy"
"883"	"PXD004987"	"healthy"	"brain (neuromelanin)"	4	1	0	0	0	"ORF1p_HS_82_(1.239),ORF1p_HS_30_(1.239),ORF1p_HS_71_(1.239),ORF1p_HS_89_(1.239),ORF1p_PA2_18_(1.239),ORF1p_PA2_2_(1.239),ORF1p_PA2_6_(1.239)"	"ORF2p_HS_101_(4.009),ORF2p_HS_78_(4.009),ORF2p_PA2_9_(1.239),ORF2p_HS_14_(1.239),ORF2p_PA2_27_(1.239),ORF2p_HS_36_(1.239),ORF2p_HS_21_(1.239),ORF2p_PA2_23_(1.239),ORF2p_PA3_1_(1.239),ORF2p_HS_82_(1.239),ORF2p_HS_25_(1.239),ORF2p_HS_116_(1.239),ORF2p_HOT_1_(1.239),ORF2p_PA2_34_(1.239)"	"C9J7D0_(1.239)"	NA	"brain_healthy?"	4062.105	"healthy"
"884"	"PXD004987"	"healthy"	"brain (neuromelanin)"	5	1	0	0	0	"0"	"ORF2p_PA2_27_(3.799),ORF2p_HS_22_(3.799)"	"C9JL84_(3.799)"	NA	"brain_healthy?"	4062.105	"healthy"
"885"	"PXD004987"	"healthy"	"brain (neuromelanin)"	6	1	0	0	0	"ORF1p_HS_14_(2.967),ORF1p_HOT_4_(2.967),ORF1p_PA3_1_(2.967),ORF1p_HS_74_(2.967),ORF1p_HS_67_(2.967),ORF1p_HS_90_(2.967),ORF1p_HS_69_(2.967),ORF1p_PA2_6_(2.967)"	"ORF2p_PA2_8_(2.967),ORF2p_HS_82_(2.967),ORF2p_HS_120_(2.967),ORF2p_PA2_27_(2.967),ORF2p_HS_99_(2.967),ORF2p_PA2_4_(2.967),ORF2p_HS_9_(2.967),ORF2p_PA2_30_(2.967),ORF2p_HS_21_(2.967),ORF2p_PA2_15_(2.967),ORF2p_HS_101_(2.967),ORF2p_HS_12_(2.967),ORF2p_PA2_20_(2.967),ORF2p_HS_103_(2.967),ORF2p_PA2_34_(2.967),ORF2p_PA2_18_(2.967)"	"c(C9J7D0_(2.967), C9JL84_(2.967))"	NA	"brain_healthy?"	4062.105	"healthy"
"886"	"PXD004987"	"healthy"	"brain (neuromelanin)"	7	1	0	0	0	"0"	"0"	"0"	NA	"brain_healthy?"	4062.105	"healthy"
"887"	"PXD004987"	"healthy"	"brain (neuromelanin)"	8	1	0	0	0	"ORF1p_PA2_16_(2.241),ORF1p_PA2_4_(2.241),ORF1p_PA2_30_(2.241),ORF1p_PA2_32_(2.241),ORF1p_HS_93_(2.241),ORF1p_PA2_20_(2.241),ORF1p_PA2_11_(2.241)"	"ORF2p_PA2_12_(2.368),ORF2p_PA2_25_(2.368),ORF2p_HS_42_(2.368),ORF2p_PA2_35_(2.241),ORF2p_HS_7_(2.241),ORF2p_PA2_27_(2.241),ORF2p_HS_25_(2.241),ORF2p_HS_24_(2.241),ORF2p_HS_4_(2.241),ORF2p_HS_9_(2.241),ORF2p_PA2_30_(2.241),ORF2p_HS_21_(2.241),ORF2p_PA2_23_(2.241),ORF2p_HS_83_(2.241),ORF2p_PA2_32_(2.241),ORF2p_HS_75_(2.241),ORF2p_HS_6_(2.241),ORF2p_HS_19_(2.241),ORF2p_HS_94_(2.241),ORF2p_HS_10_(2.241),ORF2p_PA2_14_(2.241),ORF2p_HS_85_(2.241),ORF2p_PA2_2_(2.241),ORF2p_HS_103_(2.241),ORF2p_PA2_28_(2.241),ORF2p_HS_57_(2.241),ORF2p_HS_37_(2.241)"	"c(C9JY47_(2.368), C9J7D0_(2.241), Q9N2J8_(2.241))"	NA	"brain_healthy?"	4062.105	"healthy"
"888"	"PXD004987"	"healthy"	"brain (neuromelanin)"	9	1	0	0	0	"0"	"0"	"0"	NA	"brain_healthy?"	4062.105	"healthy"
"889"	"PXD005150"	""	""	1	1	0	0	0	"0"	"0"	"0"	NA	"spleen_and_sarcoidosis_TB?"	198.851	""
"890"	"PXD005150"	""	""	2	1	0	0	0	"0"	"0"	"0"	NA	"spleen_and_sarcoidosis_TB?"	198.851	""
"891"	"PXD005150"	""	""	3	1	0	0	0	"0"	"0"	"0"	NA	"spleen_and_sarcoidosis_TB?"	198.851	""
"892"	"PXD005150"	""	""	4	1	0	0	0	"0"	"0"	"0"	NA	"spleen_and_sarcoidosis_TB?"	198.851	""
"893"	"PXD005150"	""	""	5	1	0	0	0	"0"	"0"	"0"	NA	"spleen_and_sarcoidosis_TB?"	198.851	""
